ПІБ кандидата,Партія,Номер територіального виборчого округу (в порядку зростання),Код статті,Дата платежу,Номер розрахункового документа,Отримувач (повна назва),Місцезнаходження отримувача,Код отримувача (ЄДРПОУ),Призначення платежу,Сума (грн),Тип бенефіціара,Розшифровка коду витрат
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-18,563,"ТОВ ""Телерадіоорганізація ""Ліга""","м. Чернігів, просп. Миру, буд. 32",24834454,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком-фактурою №СФ-0000066 від 18.03.2019, в т.ч. ПДВ (20%) 1800,00 грн",10800,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-18,564,"КП ""Телерадіоагентство ""Новий Чернігів"" Чернігівської міської ради","м. Чернігів, просп. Миру, буд. 38А",21397527,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №49 від 18.03.2019, в т.ч. ПДВ (20%) 1680,00 грн",10080,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1110,2019-03-18,565,"ТОВ ""Видавничий будинок ""Кераміст""","м. Запоріжжя, вул. Сєдова, буд. 16",31122120,"+;1110;Виготовлення друкованих матеріалів згідно з рахунком -фактурою №К-00001377 від 18.03.2019, в т.ч. ПДВ (20%) 833,33 грн",5000,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Ляшко Олег Валерійович,Радикальна партія,221,2100,2019-03-12,401,Еріставі Наталія Юріївна,м. Вишневе,,повернення фізичним особам добровільних внесків,598500,фізична особа,Повернення особам добровільних внесків
Ляшко Олег Валерійович,Радикальна партія,221,1120,2019-03-19,566,"ТОВ ""ТРО ""Маріупольське телебачення""","Донецька обл., м. Маріуполь, просп. Нахімова, буд. 116А",22036458,"+;1120;Виготовлення відеозаписів згідно з рахунком №99 від 18.03.2019,в т.ч. ПДВ (20%) 800,00 грн",4800,юридична особа,виготовлення відеозаписів
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-19,567,"ТОВ ""ТРО ""Маріупольське телебачення""","Донецька обл., м. Маріуполь, просп. Нахімова, буд. 116А",22036458,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №100 від 18.03.2019, в т.ч. ПДВ (20%) 960,00 грн",5760,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1120,2019-03-19,568,"ТОВ ""Телерадіокомпанія ""ТВ-7""","Донецька обл., м. Маріуполь, бульв. Приморський, буд. 25",25106350,"+;1120;Виготовлення відеозаписів згідно з рахунком №69 від 18.03.2019, в т.ч.ПДВ (20%) 804,00 грн",4824,юридична особа,виготовлення відеозаписів
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-19,569,"ТОВ ""Телерадіокомпанія ""ТВ-7""","Донецька обл., м. Маріуполь, бульв. Приморський, буд. 25",25106350,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №70 від 18.03.2019, в т.ч. ПДВ (20%) 412,80 грн","2476,8",юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1110,2019-03-19,570,"ТОВ ""Компанія ""Поліграф""","м. Київ, вул. МЕЖИГІРСЬКА, буд. 82А, корпус 1",34602640,+;1110;Виготовлення друкованих матеріалів згідно з рахунком-фактурою №СФ 71/6 від 18.03.2019 без ПДВ,7800,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Ляшко Олег Валерійович,Радикальна партія,221,1220,2019-03-19,571,"ТОВ ""Медіа-центр ""Наше слово""","Чернігівська обл., Менський р-н, м. Мена, Робітнича, буд. 2",02476095,+;1220;Оплата друкованих площ у друкованих засобах масової інформації згідно з рахунком №102 від 19.03.2019 без ПДВ,1642,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Ляшко Олег Валерійович,Радикальна партія,221,1310,2019-03-19,572,"ТОВ ""Нова пошта""","м. Київ, СТОЛИЧНЕ ШОСЕ, буд. 103, корпус 1, ПОВЕРХ 9",31316718,"+;1310;транспорті послуги згідно з рахунком-фактурою №НП-001996568 від 28.02.2019, в т.ч.ПДВ (20%) 1216,67 грн",7300,юридична особа,"транспортні послуги для реалізації заходів передвиборної агітації (перевезення матеріалів передвиборної агітації, технічних засобів та обладнання для ведення передвиборної агітації, а також інших матеріалів, пов’язаних з передвиборною агітацією)"
